"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
7.803795212E0,-1.044512939E1,-5.558664799E-1,5.697444439E0,1.191094407E1
7.808864795E0,-7.787323952E0,-7.190996408E-1,2.786653280E0,8.302105463E0
7.813934431E0,-6.484377861E0,-1.124329805E0,-6.966650486E-1,6.617901174E0
7.819009952E0,-6.207768440E0,-2.270178556E0,-4.556313038E0,8.028081227E0
7.824079795E0,-7.313117981E0,-2.990736008E0,-8.118645668E0,1.132866294E1
7.829149691E0,-1.119128895E1,-4.835637569E0,-1.187416077E1,1.701834401E1
7.834219587E0,-9.079374313E0,-4.353591442E0,-1.297863865E1,1.642662039E1
7.839276150E0,-4.335817337E0,-2.427458048E0,-1.281576347E1,1.374538679E1
7.844345420E0,-1.182887077E0,-9.027564526E-1,-1.344327736E1,1.352537974E1
7.849414639E0,-1.096253395E0,1.078831553E0,-1.347281075E1,1.356032000E1
7.854483806E0,-4.928986549E0,9.679686427E-1,-1.187239742E1,1.289130297E1
7.859552452E0,-8.377929688E0,9.090210199E-1,-1.039517784E1,1.338191867E1
7.864621670E0,-9.651519775E0,1.624923348E0,-9.758955956E0,1.382133970E1
7.869690837E0,-1.053866768E1,2.208600998E0,-8.682067871E0,1.383183781E1
7.874760056E0,-1.142631054E1,2.318967819E0,-7.177830696E0,1.369158273E1
7.879847504E0,-1.174101925E1,2.541609764E0,-6.003876686E0,1.342973747E1
7.884917660E0,-1.217656136E1,2.430160522E0,-4.615802288E0,1.324688482E1
7.889987764E0,-1.243673038E1,2.547274828E0,-3.491001606E0,1.316616740E1
7.895057868E0,-1.317123127E1,1.641422749E0,-3.007828236E0,1.360965218E1
7.900122400E0,-1.296170616E1,1.297547698E0,4.917001724E-1,1.303576717E1
7.905192191E0,-1.380123138E1,1.061122894E0,9.043622017E-1,1.387147579E1
7.910262035E0,-1.347136688E1,6.693406105E-1,2.898302078E-1,1.349109870E1
7.915331879E0,-1.240140724E1,1.112794280E-1,1.017441273E0,1.244357149E1
7.920368129E0,-1.106378365E1,-2.848276198E-1,1.284473896E0,1.114173723E1
7.925436306E0,-1.021658707E1,-2.679958642E-1,1.105625153E0,1.027973152E1
7.930504431E0,-9.579926491E0,-4.394818544E-1,2.869935036E-1,9.594295239E0
7.935572608E0,-8.883234024E0,-7.923829556E-1,-7.973618507E-1,8.954077473E0
7.940655993E0,-8.116679192E0,-6.917631626E-1,-2.464240074E0,8.510669569E0
7.945724900E0,-7.136260509E0,-5.614513159E-1,-3.879664898E0,8.142066160E0
7.950793806E0,-6.442407608E0,-1.026437640E0,-4.692294598E0,8.035908076E0
7.955862712E0,-5.497420311E0,-1.132252216E0,-4.889967918E0,7.444152833E0
7.960936723E0,-4.797912121E0,-1.297820807E0,-4.334477901E0,6.594846340E0
7.966005889E0,-3.874542713E0,-1.486912608E0,-3.484748363E0,5.419083086E0
7.971075056E0,-3.070251465E0,-1.394914389E0,-2.921760559E0,4.461940718E0
7.976144223E0,-2.606215000E0,-1.097878695E0,-2.584022522E0,3.830778857E0
7.981206410E0,-2.090755463E0,-7.592699528E-1,-2.350465298E0,3.236114396E0
7.986275264E0,-1.755128384E0,-4.874940515E-1,-2.108245850E0,2.786184964E0
7.991344066E0,-1.553320885E0,-2.113570273E-1,-2.193790436E0,2.696329735E0
7.996412868E0,-1.516529560E0,4.076623917E-2,-2.358710766E0,2.804467912E0
8.001464743E0,-1.578889370E0,2.473400831E-1,-2.510622978E0,2.976121049E0
8.006516618E0,-1.608021736E0,2.374104857E-1,-2.674052715E0,3.129321902E0
8.011568493E0,-1.805180550E0,4.709458351E-2,-2.818795204E0,3.347611256E0
8.016620368E0,-2.198323250E0,-2.021714747E-1,-3.034043789E0,3.752188712E0
8.021672243E0,-2.428319454E0,-4.322933257E-1,-3.420276642E0,4.216859637E0
8.026724118E0,-2.436621189E0,-5.686955452E-1,-3.885269642E0,4.621239837E0
8.031775993E0,-2.423555851E0,-6.118537188E-1,-4.318508625E0,4.989739941E0
8.036827868E0,-2.160173416E0,-1.353952885E-1,-4.683375835E0,5.159330411E0
8.041879743E0,-3.416656494E0,2.492784262E-1,-5.262603283E0,6.279384894E0
8.046931618E0,-2.846407890E0,-3.558388054E-1,-4.262202740E0,5.137609495E0
8.051983493E0,-1.596065998E0,1.077044606E-1,-4.677249432E0,4.943246824E0
8.057035368E0,-1.821159840E0,8.632031083E-1,-5.132398129E0,5.513914518E0
8.062087243E0,-2.656122208E0,1.217311382E0,-4.255783081E0,5.162220628E0
8.067139118E0,-3.168255329E0,1.202391148E0,-2.617270470E0,4.281785961E0
8.072190993E0,-3.323114395E0,1.824252605E0,-1.838712215E0,4.213294372E0
8.077242868E0,-3.626349926E0,1.822177291E0,-1.210496902E0,4.235097002E0
8.082294743E0,-4.004033566E0,1.631871462E0,-6.914381981E-1,4.378741377E0
8.087346618E0,-3.963221073E0,1.379307508E0,-1.463336945E-1,4.198931296E0
8.092398493E0,-3.736732960E0,9.202752113E-1,4.058389664E-1,3.869726727E0
8.097450368E0,-3.380437374E0,3.018310070E-1,1.072191238E0,3.559220820E0
8.102502243E0,-3.021965027E0,-2.630894184E-1,1.209814072E0,3.265752402E0
8.107554118E0,-2.444100857E0,-7.502295971E-1,1.098652363E0,2.782716382E0
8.112605993E0,-1.805847645E0,-1.182057619E0,9.253311157E-1,2.348315057E0
8.117657868E0,-1.213839054E0,-1.372845888E0,7.714171410E-1,1.988264441E0
8.122709743E0,-7.268042564E-1,-1.486947775E0,4.565329552E-1,1.716881024E0
8.127761618E0,-4.137306213E-1,-1.421169758E0,1.301932335E-1,1.485882494E0
8.132813493E0,-2.998476028E-1,-1.140010834E0,-1.283359528E-1,1.185750143E0
8.137865368E0,-2.304787636E-1,-8.353554606E-1,-1.243267059E-1,8.754406524E-1
8.142917243E0,-2.844619751E-2,-3.963791728E-1,-1.620945930E-1,4.291856147E-1
8.147969118E0,1.595840454E-1,1.550070047E-1,-2.338786125E-1,3.227900935E-1
8.153020993E0,1.206841469E-1,7.142366767E-1,-2.140488625E-1,7.553248368E-1
8.158072868E0,1.080422401E-1,1.184159040E0,-1.977496147E-1,1.205408922E0
8.163124743E0,2.487869263E-1,1.438853741E0,-1.315584183E-1,1.466118221E0
8.168176618E0,3.964052200E-1,1.551484227E0,9.944438934E-3,1.601355456E0
8.173228493E0,4.950952530E-1,1.528134346E0,-2.976942062E-2,1.606611374E0
8.178280368E0,5.971975327E-1,1.266063094E0,-1.173491478E-1,1.404753172E0
8.183332243E0,7.757239342E-1,9.747263789E-1,-2.312898636E-2,1.245943051E0
8.188384118E0,9.419069290E-1,6.961739063E-1,2.372789383E-1,1.195051491E0
8.193435993E0,1.146807671E0,4.093614817E-1,5.803785324E-1,1.348919529E0
8.198487868E0,1.349286556E0,1.111811996E-1,7.876429558E-1,1.566306769E0
8.203539743E0,1.518030167E0,-1.871178150E-1,8.942084312E-1,1.771732875E0
8.208591618E0,1.645728111E0,-4.672985971E-1,9.351129532E-1,1.949673109E0
8.213643493E0,1.743184090E0,-6.178830266E-1,8.243665695E-1,2.024858130E0
8.218695368E0,1.823809147E0,-7.574193478E-1,6.241545677E-1,2.071118731E0
8.223747243E0,2.011820793E0,-8.370153904E-1,4.508285522E-1,2.225143602E0
8.228799118E0,2.213533878E0,-8.027412295E-1,1.598949432E-1,2.360019514E0
8.233850993E0,2.260122299E0,-9.239204526E-1,5.787801743E-2,2.442361905E0
8.238902868E0,2.249661446E0,-1.059250236E0,-2.392711639E-1,2.498046911E0
8.243954743E0,2.346080303E0,-8.802888989E-1,-6.763148308E-1,2.595458165E0
8.249006618E0,2.341660976E0,-5.792093277E-1,-7.895269394E-1,2.538151367E0
8.254058493E0,2.149008274E0,-3.427426517E-1,-7.154765129E-1,2.290767498E0
8.259110368E0,1.948309422E0,-9.334570169E-2,-6.475572586E-1,2.055225882E0
8.264162243E0,1.914411545E0,2.024208903E-1,-4.460120201E-1,1.976075024E0
8.269214118E0,1.827697754E0,3.924759626E-1,-3.772602081E-1,1.907050530E0
8.274265993E0,1.695371628E0,4.696022272E-1,-3.944702148E-1,1.802891555E0
8.279317868E0,1.554772377E0,4.180756807E-1,-3.338975906E-1,1.644260326E0
8.284369743E0,1.485366344E0,2.822161317E-1,-2.320580482E-1,1.529643769E0
8.289421618E0,1.822756290E0,1.482983828E-1,-6.345319748E-2,1.829879562E0
8.294473493E0,1.531038761E0,-3.972333670E-2,6.008481979E-2,1.532732141E0
8.299525368E0,1.268409729E0,-2.165651321E-2,1.952853203E-1,1.283537534E0
8.304577243E0,1.249672413E0,-2.686649561E-2,4.862089157E-1,1.341194265E0
8.309629118E0,1.059271336E0,-6.436538696E-2,6.924347878E-1,1.267148216E0
8.314680993E0,8.963122368E-1,-5.910038948E-3,7.599329948E-1,1.175120722E0
8.319732868E0,6.690773964E-1,1.148106456E-1,7.195501328E-1,9.892413458E-1
8.324784743E0,4.199991226E-1,8.711403608E-2,8.077859879E-1,9.146071946E-1
8.329836618E0,1.827931404E-1,-7.951259613E-5,9.728760719E-1,9.898995857E-1
8.334888493E0,-2.570724487E-2,-2.903646231E-2,1.110600471E0,1.111277367E0
8.339940368E0,-3.481149673E-1,-4.140532017E-2,1.260723591E0,1.308557375E0
8.344992243E0,-7.047095299E-1,-6.526172161E-3,1.349587917E0,1.522512942E0
8.350044118E0,-6.047410965E-1,-4.167681932E-2,1.455962658E0,1.577110019E0
8.355095993E0,-5.775823593E-1,-1.788842082E-1,1.544063568E0,1.658231963E0
8.360147868E0,-4.231424332E-1,-1.307182014E-1,1.343369007E0,1.414488267E0
8.365199743E0,-3.245263100E-1,-4.989987612E-2,1.105291367E0,1.153029197E0
8.370251618E0,-1.255259514E-1,-1.594330668E-1,9.500098228E-1,9.714393088E-1
8.375303493E0,3.534936905E-2,-2.081694305E-1,8.004746437E-1,8.278549057E-1
8.380355368E0,2.313532829E-1,-2.727494538E-1,6.935319901E-1,7.803225149E-1
8.385407243E0,4.133348465E-1,-3.282529116E-1,5.358691216E-1,7.521644665E-1
8.390459118E0,1.246567726E0,-3.975007534E-1,3.608784676E-1,1.357266080E0
8.395510993E0,1.383949757E0,-4.115378261E-1,2.421889305E-1,1.464013589E0
8.400562868E0,2.550635338E-1,-2.998903692E-1,8.102846146E-2,4.019418507E-1
8.405614743E0,3.648099899E-1,-3.396548033E-1,2.198419571E-1,5.447772024E-1
8.410666618E0,7.279949188E-1,-2.297213376E-1,3.021960258E-1,8.210182293E-1
8.415718493E0,1.148951530E0,-1.338071525E-1,2.938561440E-1,1.193459428E0
8.420770368E0,1.230422020E0,-6.930702925E-2,2.751684189E-1,1.262719078E0
8.425822243E0,1.269511223E0,7.485449314E-2,3.059172630E-1,1.307993621E0
8.430874118E0,1.838305950E0,1.914465427E-1,4.623961449E-1,1.905211469E0
8.435925993E0,8.498001099E-1,4.866762757E-1,4.659276009E-1,1.084482620E0
8.440977868E0,2.384004593E-1,5.479444265E-1,5.636367798E-1,8.214403771E-1
8.446029743E0,6.427536011E-1,5.143810511E-1,7.718234062E-1,1.128464190E0
8.451081618E0,9.303946495E-1,4.570920467E-1,7.801647186E-1,1.297391356E0
8.456133493E0,8.932332993E-1,3.758507967E-1,6.966419220E-1,1.193498855E0
8.461185368E0,9.030323029E-1,2.787751555E-1,7.540903091E-1,1.209063738E0
8.466237243E0,9.444408417E-1,1.535965204E-1,7.833938599E-1,1.236635085E0
8.471289118E0,9.822187424E-1,1.415045261E-1,6.678533554E-1,1.196162737E0
8.476340993E0,9.542455673E-1,2.243441343E-2,6.599874496E-1,1.160461692E0
8.481392868E0,9.709401131E-1,-6.087842584E-2,5.393042564E-1,1.112330871E0
8.486444743E0,9.663877487E-1,-1.516163051E-1,4.662957191E-1,1.083662532E0
8.491496618E0,8.724021912E-1,-2.230956256E-1,5.019650459E-1,1.030934600E0
8.496548493E0,8.191747665E-1,-2.275927365E-1,3.294696808E-1,9.118092028E-1
8.501600368E0,8.188438416E-1,-1.794066727E-1,2.407364845E-1,8.721502428E-1
8.506652243E0,8.569560051E-1,-1.791577637E-1,1.854453087E-1,8.949084096E-1
8.511704118E0,7.803187370E-1,-1.683188975E-1,1.599831581E-1,8.141395418E-1
8.516755993E0,1.280423164E0,-1.599600911E-1,2.265791893E-1,1.310117872E0
8.521807868E0,9.008388519E-1,-1.042718589E-1,2.032914162E-1,9.293603486E-1
8.526859743E0,3.671360016E-2,5.270564556E-2,9.560775757E-2,1.151808006E-1
8.531911618E0,-1.464118958E-1,6.278878450E-2,3.056793213E-1,3.447009169E-1
8.536963493E0,2.450575829E-1,6.049543619E-2,4.697666168E-1,5.332856561E-1
8.542015368E0,4.514112473E-1,-1.482856274E-2,3.672819138E-1,5.821408804E-1
8.547067243E0,4.264712334E-1,-3.405839205E-2,3.069300652E-1,5.265394115E-1
8.552119118E0,4.219789505E-1,-4.888015985E-2,3.793129921E-1,5.695031612E-1
8.557170993E0,4.786128998E-1,-1.431047618E-1,4.418787956E-1,6.669378912E-1
8.562222868E0,4.768362045E-1,-1.416702867E-1,4.873361588E-1,6.963761682E-1
8.567274743E0,4.203910828E-1,-1.821909845E-1,6.053524017E-1,7.591928263E-1
8.572326618E0,2.829403877E-1,-2.333975434E-1,6.822915077E-1,7.746298328E-1
8.577378493E0,1.422510147E-1,-2.282095253E-1,6.776266098E-1,7.290355005E-1
8.582430368E0,7.021508217E-1,-1.831303537E-1,5.862679482E-1,9.328786684E-1
8.587482243E0,8.075947762E-1,-2.205239236E-1,4.871969223E-1,9.686077454E-1
8.592534118E0,-3.302655220E-1,-1.043074131E-1,1.613159180E-1,3.820709055E-1
8.597585993E0,-7.102975845E-1,-1.796697080E-1,1.362991333E-2,7.327957677E-1
8.602637868E0,-3.574361801E-1,-1.217311621E-2,-1.270813942E-1,3.795503766E-1
8.607689743E0,7.075023651E-2,9.683966637E-2,-2.656354904E-1,2.914545088E-1
8.612741618E0,8.800983429E-3,1.344459057E-1,-4.419140816E-1,4.619969852E-1
8.617793493E0,-1.119279861E-2,1.041413546E-1,-5.545578003E-1,5.643625203E-1
8.622845368E0,8.745098114E-2,9.779489040E-2,-5.392508507E-1,5.549801750E-1
8.627897243E0,6.669616699E-2,1.081938744E-1,-4.465417862E-1,4.642777832E-1
8.632949118E0,-1.032576561E-1,7.906270027E-2,-3.865404129E-1,4.078315154E-1
8.638000993E0,-1.568989754E-1,8.810400963E-2,-2.513332367E-1,3.091083966E-1
8.643052868E0,5.279493332E-1,1.123970747E-2,-1.728453636E-1,5.556368861E-1
8.648104743E0,1.634769440E-1,9.541791677E-2,-1.882710457E-1,2.669742997E-1
8.653156618E0,1.671562195E-1,2.811350226E-1,3.234047890E-1,4.599660424E-1
8.658208493E0,-4.911742210E-1,-2.614641190E-2,5.850987434E-1,7.643796765E-1
8.663260368E0,-1.227475643E0,-6.955844164E-2,3.702611923E-1,1.283989167E0
8.668312243E0,-1.351436138E0,-5.737119913E-2,6.351499557E-1,1.494351550E0
8.673364118E0,-6.839175224E-1,-1.085343957E-1,8.093962669E-1,1.065197263E0
8.678415993E0,-5.019550323E-1,-1.782281101E-1,6.488461494E-1,8.394792668E-1
8.683467868E0,-4.861669540E-1,-2.512786686E-1,4.248013496E-1,6.927881806E-1
8.688519743E0,-4.247517586E-1,-3.397939801E-1,2.869801521E-1,6.150053764E-1
8.696024535E0,-3.743381500E-1,-3.600711226E-1,2.272844315E-1,5.669554451E-1
8.701093910E0,-2.629146576E-1,-3.081913590E-1,2.883939743E-1,4.972696606E-1
8.706163389E0,-1.639347076E-1,-2.669344842E-1,2.995319366E-1,4.334143379E-1
8.711229535E0,-7.734251022E-2,-2.433214486E-1,2.284407616E-1,3.425965160E-1
8.716298806E0,5.472373962E-2,-2.075659931E-1,2.159509659E-1,3.044883394E-1
8.721368077E0,1.618738174E-1,-1.287949681E-1,1.983375549E-1,2.865816852E-1
8.726437348E0,2.462010384E-1,-7.292389870E-2,1.507954597E-1,2.977786375E-1
8.731509483E0,4.019060135E-1,-2.085560560E-2,6.170749664E-2,4.071501137E-1
8.736578910E0,1.261481762E0,-4.024636745E-2,-1.978125572E-1,1.277531140E0
8.741648285E0,5.659723282E-1,1.647894382E-1,-4.867062569E-1,7.644365348E-1
8.746717712E0,-8.624076843E-3,2.817443013E-1,-3.354911804E-1,4.381878115E-1
8.751789223E0,3.768444061E-3,3.285078406E-1,-2.157583237E-1,3.930435812E-1
8.756858702E0,1.676940918E-1,2.704020739E-1,-5.037999153E-1,5.958631929E-1
8.761928233E0,4.298539162E-1,1.954473853E-1,-7.093458176E-1,8.521417479E-1
8.766997764E0,2.732243538E-1,2.070264220E-1,-7.521209717E-1,8.265575860E-1
8.772069170E0,5.571365356E-3,2.433313131E-1,-5.316929817E-1,5.847551581E-1
8.777138806E0,-7.397031784E-1,2.469760180E-1,-6.075377464E-1,9.885646458E-1
8.782208389E0,-7.446923256E-1,2.184845209E-1,-1.751022339E-1,7.955896794E-1
8.787278025E0,-2.607283592E-1,9.261345863E-2,8.118438721E-2,2.883529690E-1
8.792344743E0,-5.065445900E-1,2.558803558E-2,-3.464107513E-1,6.142007635E-1
8.797414223E0,1.680507660E-1,-8.249181509E-2,-9.605741501E-1,9.786463392E-1
8.802483650E0,-1.771731377E-1,-1.554625034E-1,1.452191353E0,1.471196328E0
8.807553129E0,-3.259534836E-1,-2.120678723E-1,9.997477531E-1,1.072713394E0
8.812621723E0,-6.122822762E-1,-2.413008809E-1,4.176893234E-1,7.794742277E-1
8.817691150E0,-7.313337326E-1,-1.046504974E-1,3.071031570E-1,8.000706870E-1
8.822760577E0,-4.142127037E-1,-5.915087461E-2,2.738161087E-1,5.000462491E-1
8.827830004E0,-3.854007721E-1,4.754829407E-2,5.703873634E-1,6.900263327E-1
8.832899014E0,-4.532556534E-1,1.934745908E-1,7.180743217E-1,8.709212571E-1
8.837968389E0,-4.429001808E-1,3.054404259E-1,7.217249870E-1,9.001896360E-1
8.843037816E0,-2.583813667E-1,3.831657171E-1,7.952661514E-1,9.197962541E-1
8.848107191E0,-9.047460556E-2,4.447442889E-1,6.423110962E-1,7.864773875E-1
8.853177452E0,-8.437252045E-2,3.189970851E-1,1.955842972E-2,3.305456015E-1
8.858246931E0,4.580974579E-3,3.117853403E-2,-6.949548721E-1,6.956690022E-1
8.863316358E0,1.431021690E-1,-3.419811726E-1,-8.445701599E-1,9.223492333E-1
8.868385785E0,6.906599998E-1,-2.301511765E-1,-4.293003082E-1,8.451506103E-1
8.873459431E0,7.890119553E-1,-4.639905691E-2,2.156853676E-1,8.192758484E-1
